"loss.id","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14"
142,3,569497.568354083,614159.402945566,663706.77659729,709862.119582589,762320.908928508,790214.701930068,825746.78942101,825746.78942101,825746.78942101,825746.78942101,825746.78942101,825746.78942101,NA,NA
143,3,359455.898448855,490465.458047745,565588.486377038,598959.95808512,657478.659490976,700324.512605453,767906.215860183,767906.215860183,767906.215860183,767906.215860183,767906.215860183,767906.215860183,NA,NA
144,3,604106.105689609,749501.653032535,802720.781848203,857749.691809728,885038.747855351,908810.198463991,927059.285914216,927059.285914216,927059.285914216,927059.285914216,927059.285914216,927059.285914216,NA,NA
145,3,699136.503270841,732897.490906983,753205.14173212,771376.471472104,786134.677747235,794608.753337428,807146.668116018,807146.668116018,807146.668116018,807146.668116018,807146.668116018,807146.668116018,NA,NA
146,3,549096.689756827,600674.562756072,615582.651908158,628858.330379325,642899.696147787,652283.465756235,663417.124738446,663417.124738446,663417.124738446,663417.124738446,663417.124738446,663417.124738446,NA,NA
147,3,411408.200139481,454786.307367752,488712.210039187,514833.978222179,540626.053241757,560484.114785809,579214.84131934,579214.84131934,579214.84131934,579214.84131934,579214.84131934,579214.84131934,NA,NA
148,3,600244.270446801,690182.724390917,729778.006580924,771328.531214902,800467.709764871,822517.178168778,834427.151305648,834427.151305648,834427.151305648,834427.151305648,834427.151305648,834427.151305648,NA,NA
149,3,460078.126203857,529234.653805658,588672.658855155,633235.049744669,664205.672485337,688884.218134035,714174.341148496,714174.341148496,714174.341148496,714174.341148496,714174.341148496,714174.341148496,NA,NA
150,3,688887.711321061,767609.674494783,804262.906112321,859132.007884612,893413.143672223,918043.08689277,935228.466215436,935228.466215436,935228.466215436,935228.466215436,935228.466215436,935228.466215436,NA,NA
151,3,427756.226266687,481925.999866691,522684.922395156,566857.720321432,594566.280714094,620970.546089772,645933.51999234,645933.51999234,645933.51999234,645933.51999234,645933.51999234,645933.51999234,NA,NA
152,3,412143.613973497,430478.509033125,450403.701618546,472062.762763647,489482.334651422,499571.60282189,507910.011688844,507910.011688844,507910.011688844,507910.011688844,507910.011688844,507910.011688844,NA,NA
153,3,517041.595954836,592516.081884844,623434.307236681,649172.472072536,680516.162570268,695961.633768936,716792.994634953,716792.994634953,716792.994634953,716792.994634953,716792.994634953,716792.994634953,NA,NA
154,3,737931.597604224,850507.42611304,893910.072743495,957884.534152019,1033986.78215253,1062086.57941287,1083190.69492376,1083190.69492376,1083190.69492376,1083190.69492376,1083190.69492376,1083190.69492376,NA,NA
155,3,336996.922517963,431668.147169113,479953.662764514,531050.347198904,579695.675562283,609100.566219045,643356.355426854,643356.355426854,643356.355426854,643356.355426854,643356.355426854,643356.355426854,NA,NA
156,3,520317.567888368,593858.89361654,621187.653970402,678953.220168933,712769.989839749,740809.433341462,771140.932679378,771140.932679378,771140.932679378,771140.932679378,771140.932679378,771140.932679378,NA,NA
157,3,351915.982671252,432787.764343631,485107.219253781,509660.480301902,541341.727718086,555758.133909101,572519.882862921,572519.882862921,572519.882862921,572519.882862921,572519.882862921,572519.882862921,NA,NA
158,3,404948.383117048,491260.041906156,516984.58498205,548534.65571747,585551.76877726,616431.681529153,641505.748571276,641505.748571276,641505.748571276,641505.748571276,641505.748571276,641505.748571276,NA,NA
159,3,758062.079555375,788486.161781912,800446.910368741,808953.074100989,820804.237201855,828463.142888471,839067.625981254,839067.625981254,839067.625981254,839067.625981254,839067.625981254,839067.625981254,NA,NA
160,3,562161.197237137,606510.35675763,634571.98229859,653999.780295847,678671.367342072,701570.717105822,723327.468420326,723327.468420326,723327.468420326,723327.468420326,723327.468420326,723327.468420326,NA,NA
161,3,328651.432661528,488070.373421576,558903.362728726,677504.13157631,752206.807958707,820616.314311349,884265.317175831,884265.317175831,884265.317175831,884265.317175831,884265.317175831,884265.317175831,NA,NA
162,3,429429.286178055,477359.536088419,509737.555854379,535142.340427927,551530.93885724,581291.5731602,589139.487733618,589139.487733618,589139.487733618,589139.487733618,589139.487733618,589139.487733618,NA,NA
163,4,501640.6944778,547715.861337829,576052.877024166,606944.188137735,622909.048555142,640273.186324316,662655.903512519,662655.903512519,662655.903512519,662655.903512519,662655.903512519,NA,NA,NA
164,4,911459.883194077,1001028.04917203,1027965.86442471,1063016.87444642,1087928.77853399,1129592.71750285,1161756.21484269,1161756.21484269,1161756.21484269,1161756.21484269,1161756.21484269,NA,NA,NA
165,4,435109.302377077,504310.000352393,527916.174169743,553471.888416362,581777.796319511,608836.306324417,619266.043485484,619266.043485484,619266.043485484,619266.043485484,619266.043485484,NA,NA,NA
166,4,639108.087281703,747243.663237164,801276.257685598,852893.207797622,883899.206673467,915107.064044751,947567.626554796,947567.626554796,947567.626554796,947567.626554796,947567.626554796,NA,NA,NA
167,4,341484.687992761,459272.258213119,532602.859132896,591495.627406085,628523.469776089,657215.680406067,707555.056355996,707555.056355996,707555.056355996,707555.056355996,707555.056355996,NA,NA,NA
168,4,880964.115155006,1003780.34732762,1030558.08430176,1064769.55689393,1101393.86244223,1130985.59808128,1153797.04882211,1153797.04882211,1153797.04882211,1153797.04882211,1153797.04882211,NA,NA,NA
169,4,563692.29742754,595370.441428427,602225.510063774,616116.891398064,629789.926466278,634451.822135155,644388.748551458,644388.748551458,644388.748551458,644388.748551458,644388.748551458,NA,NA,NA
170,4,465127.718622935,546468.610422872,587394.117992968,621261.414591801,647299.164655246,671381.472027352,703624.076455623,703624.076455623,703624.076455623,703624.076455623,703624.076455623,NA,NA,NA
171,4,1011177.60391188,994587.809307181,976379.586812882,967072.201094787,960686.925072541,954699.461962849,947957.871496023,947957.871496023,947957.871496023,947957.871496023,947957.871496023,NA,NA,NA
172,4,536647.213210676,570635.475716883,582438.658916912,606344.563596254,624197.105480319,638069.238157717,647320.741755354,647320.741755354,647320.741755354,647320.741755354,647320.741755354,NA,NA,NA
173,4,561850.594029056,631626.86744722,658320.929045545,678867.096041298,702536.768587234,722298.475368839,736632.981876868,736632.981876868,736632.981876868,736632.981876868,736632.981876868,NA,NA,NA
174,4,598223.058183347,688107.108587488,738653.770383626,792307.786501363,852582.20799624,880919.439134666,912014.424182182,912014.424182182,912014.424182182,912014.424182182,912014.424182182,NA,NA,NA
175,4,771064.956459541,787732.509117608,797496.777498982,811462.542058512,820604.994918679,826748.112184385,829848.174982003,829848.174982003,829848.174982003,829848.174982003,829848.174982003,NA,NA,NA
176,4,895873.353009038,930997.660315275,948655.466763001,965532.500433815,992868.292611921,1004920.23854147,1016306.0331704,1016306.0331704,1016306.0331704,1016306.0331704,1016306.0331704,NA,NA,NA
177,4,510927.958551416,561792.716562812,579930.756644813,604616.849611009,619601.557184595,639573.726621874,646613.626360524,646613.626360524,646613.626360524,646613.626360524,646613.626360524,NA,NA,NA
178,4,502992.979854492,548347.687930304,578795.920096905,591271.159414941,605672.747724933,612796.63335284,627842.839951199,627842.839951199,627842.839951199,627842.839951199,627842.839951199,NA,NA,NA
179,4,384413.93417675,439576.019739712,493436.864956283,555582.251250459,594906.066429312,625429.435599749,653960.527925921,653960.527925921,653960.527925921,653960.527925921,653960.527925921,NA,NA,NA
180,4,470305.420622933,569565.63704498,616910.332327321,652179.379150785,683692.303586035,712460.187336293,739572.934342771,739572.934342771,739572.934342771,739572.934342771,739572.934342771,NA,NA,NA
181,4,472728.792363221,638544.488563281,686047.245889852,750635.472452097,810590.048246536,840426.150304277,864007.116603544,864007.116603544,864007.116603544,864007.116603544,864007.116603544,NA,NA,NA
182,4,365540.445845979,428077.876873977,471104.149664818,526216.785127472,548717.635862055,578425.647974651,598835.195826576,598835.195826576,598835.195826576,598835.195826576,598835.195826576,NA,NA,NA
183,4,460040.097140825,475654.178757158,483571.412326517,490945.094820803,496214.848788649,499765.720589502,505875.611719539,505875.611719539,505875.611719539,505875.611719539,505875.611719539,NA,NA,NA
184,4,663809.648024924,679075.556180573,692694.370982013,706750.732447529,718535.452429057,730893.861805506,735027.233959161,735027.233959161,735027.233959161,735027.233959161,735027.233959161,NA,NA,NA
185,4,841401.144313499,846412.696264301,848535.487294652,851329.532477385,853564.96081957,855830.97309904,857465.181879162,857465.181879162,857465.181879162,857465.181879162,857465.181879162,NA,NA,NA
186,4,425250.437012508,458967.014227402,483296.869946298,506001.753380539,530171.499439403,540788.399700794,555764.719126416,555764.719126416,555764.719126416,555764.719126416,555764.719126416,NA,NA,NA
187,4,377098.382360721,490300.665152643,529105.145688417,572255.060961114,624097.160849121,649412.577618861,666345.154832798,666345.154832798,666345.154832798,666345.154832798,666345.154832798,NA,NA,NA
188,4,669795.464962694,721915.944161823,747804.600548119,780171.305884081,791987.393188654,802315.71145505,811568.202429025,811568.202429025,811568.202429025,811568.202429025,811568.202429025,NA,NA,NA
189,4,712994.27883408,752044.392617371,781085.732541117,803186.611743737,824652.655622195,840517.837531719,860205.727925374,860205.727925374,860205.727925374,860205.727925374,860205.727925374,NA,NA,NA
190,4,474291.636912389,569749.904116068,627167.137035811,658010.387522814,676780.583792488,692833.435783515,718715.095400176,718715.095400176,718715.095400176,718715.095400176,718715.095400176,NA,NA,NA
191,4,583814.520078114,580933.803937314,579546.693083031,577682.197033017,576361.168893434,575535.816084216,574959.665634309,574959.665634309,574959.665634309,574959.665634309,574959.665634309,NA,NA,NA
192,4,641958.348411486,684136.281743283,719179.52751898,743955.580707511,767164.079569604,784418.393121639,800510.030108741,800510.030108741,800510.030108741,800510.030108741,800510.030108741,NA,NA,NA
193,4,917780.72037811,971618.39168096,999414.296019987,1021868.50200804,1046974.43868526,1067302.22265695,1079733.24242732,1079733.24242732,1079733.24242732,1079733.24242732,1079733.24242732,NA,NA,NA
194,4,424951.87352602,491906.94278524,552577.486828374,611344.424639149,664003.500949947,704537.323238098,734755.2234779,734755.2234779,734755.2234779,734755.2234779,734755.2234779,NA,NA,NA
195,4,452170.489922853,510654.388606911,549269.318610921,600733.635634675,645241.518207941,689002.772187839,721610.963221352,721610.963221352,721610.963221352,721610.963221352,721610.963221352,NA,NA,NA
196,4,813509.568839595,865753.996758983,897243.12045023,926583.671355984,949429.725869735,970915.656601532,980259.607103292,980259.607103292,980259.607103292,980259.607103292,980259.607103292,NA,NA,NA
197,4,623302.537480519,702172.724702125,733309.673252638,762708.736002536,798791.894086653,832255.311307402,858224.239984057,858224.239984057,858224.239984057,858224.239984057,858224.239984057,NA,NA,NA
198,4,399702.326257994,494984.160197009,547558.83068208,589567.900067332,615018.21554409,630517.145580862,657468.505860941,657468.505860941,657468.505860941,657468.505860941,657468.505860941,NA,NA,NA
199,4,538290.731870983,635698.961082562,670276.449848029,720107.989500033,747222.896720395,766571.579635068,789544.121067395,789544.121067395,789544.121067395,789544.121067395,789544.121067395,NA,NA,NA
200,4,461953.889789855,591818.454769647,633901.620793144,666321.196023039,698369.508997368,730514.007668727,758663.39518302,758663.39518302,758663.39518302,758663.39518302,758663.39518302,NA,NA,NA
201,4,648313.313578816,749113.371488739,781259.289107015,838350.504553885,867745.784921276,898785.124528311,934947.786741599,934947.786741599,934947.786741599,934947.786741599,934947.786741599,NA,NA,NA
202,4,531879.854732785,618434.390506728,670162.95172009,713273.110806705,747349.918463859,769308.838283364,787003.056114768,787003.056114768,787003.056114768,787003.056114768,787003.056114768,NA,NA,NA
203,4,677571.483648936,728769.046038067,757399.377991585,781085.248208169,791401.366790174,811889.2600154,832246.569665943,832246.569665943,832246.569665943,832246.569665943,832246.569665943,NA,NA,NA
204,4,502739.87331304,530303.002873559,549652.504549441,575061.754823478,588372.683724189,596919.8685142,606119.40441448,606119.40441448,606119.40441448,606119.40441448,606119.40441448,NA,NA,NA
205,4,469350.003385738,522808.996176212,538801.467109816,550933.801222052,561062.051174549,570506.992419129,581190.904189878,581190.904189878,581190.904189878,581190.904189878,581190.904189878,NA,NA,NA
206,4,522635.585430514,582126.02246228,609597.813106407,645125.254545757,671369.013052986,698403.073376636,713660.878310363,713660.878310363,713660.878310363,713660.878310363,713660.878310363,NA,NA,NA
207,4,493334.058765767,549628.185232742,577822.32037925,603620.422817563,624060.599667606,641135.333928453,653432.025493774,653432.025493774,653432.025493774,653432.025493774,653432.025493774,NA,NA,NA
208,4,401426.041284536,587534.19848176,685297.343901223,757375.875657183,854548.654803893,900788.42858211,957373.713343815,957373.713343815,957373.713343815,957373.713343815,957373.713343815,NA,NA,NA
209,4,593867.230021631,710926.637971035,776567.51274926,810675.899683217,848843.926068996,881394.968530781,901474.821516234,901474.821516234,901474.821516234,901474.821516234,901474.821516234,NA,NA,NA
210,4,340780.304145785,458889.764232613,505000.339660615,528760.573611048,561751.71420429,588542.284784522,619379.841116833,619379.841116833,619379.841116833,619379.841116833,619379.841116833,NA,NA,NA
211,4,524429.087594346,646690.914896676,688639.250507215,724338.560268851,763238.354722989,778459.913228356,808681.100972834,808681.100972834,808681.100972834,808681.100972834,808681.100972834,NA,NA,NA
212,4,669729.292660078,847179.563596285,917809.973784626,1004980.34067988,1039472.71988332,1089988.40430108,1148306.96980238,1148306.96980238,1148306.96980238,1148306.96980238,1148306.96980238,NA,NA,NA
213,4,725556.891923613,759711.857462503,778908.445963133,791659.895480518,801902.650813032,812467.723244952,822384.065193657,822384.065193657,822384.065193657,822384.065193657,822384.065193657,NA,NA,NA
214,4,325064.634479319,477022.012123718,540539.026387214,602470.489029878,644631.445881127,686575.992269938,727712.564376974,727712.564376974,727712.564376974,727712.564376974,727712.564376974,NA,NA,NA
215,4,579928.429750007,626818.414061507,660903.507126569,683744.864323888,706231.249250769,719338.214613113,735597.310894624,735597.310894624,735597.310894624,735597.310894624,735597.310894624,NA,NA,NA
216,4,213629.533231993,348105.037263523,392726.306653154,457009.474660127,518645.000810841,573671.56587954,621291.251216797,621291.251216797,621291.251216797,621291.251216797,621291.251216797,NA,NA,NA
217,5,640728.749950714,748562.229055444,783849.422635631,826275.55480759,868104.884503913,888580.84866241,912629.418530764,912629.418530764,912629.418530764,912629.418530764,NA,NA,NA,NA
218,5,665532.961941911,691785.859628573,700902.495796202,714294.056346666,724875.897074175,730798.268507971,742037.988632715,742037.988632715,742037.988632715,742037.988632715,NA,NA,NA,NA
219,5,326405.401625476,399261.209313678,454686.553748292,494847.390499372,531338.18689466,545478.732513501,576873.394239607,576873.394239607,576873.394239607,576873.394239607,NA,NA,NA,NA
220,5,719188.904940812,793818.888317682,821853.235364746,872420.600723442,914605.710299844,929106.600949771,943190.555671536,943190.555671536,943190.555671536,943190.555671536,NA,NA,NA,NA
221,5,538270.663068533,606932.838103059,636846.845930841,652908.87407354,681135.630029152,697733.023254246,709211.238717222,709211.238717222,709211.238717222,709211.238717222,NA,NA,NA,NA
222,5,689690.306298383,683557.834688709,677767.500907952,670141.566329381,666535.543360879,663320.118879217,659261.090258825,659261.090258825,659261.090258825,659261.090258825,NA,NA,NA,NA
223,5,687324.619403439,765273.192433637,806321.643064402,871191.67619074,907523.181454495,926127.447851524,944450.297483088,944450.297483088,944450.297483088,944450.297483088,NA,NA,NA,NA
224,5,619869.480553136,659675.341012685,671197.592756622,697071.627551974,711521.054888608,725445.642789351,742794.15629578,742794.15629578,742794.15629578,742794.15629578,NA,NA,NA,NA
225,5,256960.8302676,480268.582443641,544712.963203137,631116.535676762,691548.235426274,741059.005268314,806654.738888006,806654.738888006,806654.738888006,806654.738888006,NA,NA,NA,NA
226,5,477937.914336685,536111.21425408,577517.590148688,597502.09557525,627614.70932351,646229.479548837,666473.335776269,666473.335776269,666473.335776269,666473.335776269,NA,NA,NA,NA
227,5,352365.124838492,508123.618279488,591976.094461308,702692.480984766,776839.661370358,821811.197817349,865383.421873324,865383.421873324,865383.421873324,865383.421873324,NA,NA,NA,NA
228,5,418281.726987217,502512.329102466,532823.191616802,560007.413978082,578028.34404973,597708.61328536,611781.760316037,611781.760316037,611781.760316037,611781.760316037,NA,NA,NA,NA
229,5,308328.348603513,511275.497594988,598425.080561407,664680.527384231,735577.457620628,782744.092715446,816059.076002471,816059.076002471,816059.076002471,816059.076002471,NA,NA,NA,NA
230,5,503781.651209869,614843.861602209,652460.705326818,698368.074157168,720771.073906029,744704.812239008,778023.696172703,778023.696172703,778023.696172703,778023.696172703,NA,NA,NA,NA
231,5,497974.839897977,544244.284844447,567566.355243138,590532.852722483,609319.04162357,620837.403611516,635940.981225308,635940.981225308,635940.981225308,635940.981225308,NA,NA,NA,NA
232,5,537593.06782136,553221.617911043,563144.819783664,570516.284729837,575736.06607534,579098.149331944,582719.474482062,582719.474482062,582719.474482062,582719.474482062,NA,NA,NA,NA
233,5,593665.216110644,622383.541949332,638183.069850211,657228.850700587,679242.556643746,694083.331219295,707411.683746172,707411.683746172,707411.683746172,707411.683746172,NA,NA,NA,NA
234,5,339218.87427097,494301.002880677,564707.749500896,610861.976896406,673504.071257429,727423.177798764,784498.074275056,784498.074275056,784498.074275056,784498.074275056,NA,NA,NA,NA
235,5,331423.977625098,405113.651807412,445538.149402717,504429.372908931,540523.437140295,587278.87569708,631600.164529905,631600.164529905,631600.164529905,631600.164529905,NA,NA,NA,NA
236,5,296261.595923899,377249.046336807,409817.473032501,430849.459557192,454681.21826429,474965.984043507,492464.781812733,492464.781812733,492464.781812733,492464.781812733,NA,NA,NA,NA
237,5,845979.160213154,913200.323734703,943125.482809951,976294.000368241,991090.260009744,1004973.16525821,1033491.98237829,1033491.98237829,1033491.98237829,1033491.98237829,NA,NA,NA,NA
238,5,562317.129523634,640734.210690922,667409.304012786,705114.505078649,739230.687440904,773204.232358668,796160.148443999,796160.148443999,796160.148443999,796160.148443999,NA,NA,NA,NA
239,5,356602.566527496,430154.556498291,470249.479251098,510345.842900155,543640.685289265,566623.721928037,579573.823163912,579573.823163912,579573.823163912,579573.823163912,NA,NA,NA,NA
240,5,410981.272547599,460297.79752201,512003.175010092,553166.596927248,569633.917237199,588258.381471135,614589.511511254,614589.511511254,614589.511511254,614589.511511254,NA,NA,NA,NA
241,5,620119.929805906,749369.066685461,798236.96916261,850569.53502378,899289.469243282,929273.660032772,968206.967395459,968206.967395459,968206.967395459,968206.967395459,NA,NA,NA,NA
242,5,600191.331306909,673712.350306487,700848.191137708,725985.455430743,750133.965532213,775519.097113476,807666.413776203,807666.413776203,807666.413776203,807666.413776203,NA,NA,NA,NA
243,5,550699.484968116,640850.933715811,672717.219357197,720609.965719469,749235.419530029,763725.43919879,784509.276947594,784509.276947594,784509.276947594,784509.276947594,NA,NA,NA,NA
244,5,331564.220254607,447044.746781866,484004.54911624,527134.893833319,561329.534134733,588152.916109354,615746.040579445,615746.040579445,615746.040579445,615746.040579445,NA,NA,NA,NA
245,5,456897.879488432,500720.238356954,529152.308226441,551680.615457484,564698.310860024,580345.509059983,604245.373898512,604245.373898512,604245.373898512,604245.373898512,NA,NA,NA,NA
246,5,453465.153969176,503849.615529249,543367.325571674,587383.579086797,620666.287952188,667228.831782171,687835.783920285,687835.783920285,687835.783920285,687835.783920285,NA,NA,NA,NA
247,5,266239.906663204,445880.41663621,523207.440518722,612724.993229421,693751.935025006,737622.226164988,805446.090090244,805446.090090244,805446.090090244,805446.090090244,NA,NA,NA,NA
248,5,394859.076340804,516127.161462377,560772.342478363,642746.786806261,702017.456732697,732199.011123875,769919.00284681,769919.00284681,769919.00284681,769919.00284681,NA,NA,NA,NA
249,5,441035.698603415,564586.947284923,605753.226982182,669219.036200544,708595.628794405,729534.73924367,753565.502001082,753565.502001082,753565.502001082,753565.502001082,NA,NA,NA,NA
250,5,723999.44372017,744397.363481737,756979.598586869,769981.768267856,780016.725728348,786829.384411665,791643.622338179,791643.622338179,791643.622338179,791643.622338179,NA,NA,NA,NA
251,5,292885.32252746,462148.820346469,553331.7966148,626617.228588653,678929.104023141,709489.978237379,793827.554459561,793827.554459561,793827.554459561,793827.554459561,NA,NA,NA,NA
252,5,417225.834641266,473425.045112995,506674.071847451,546267.991729135,577701.827831496,593469.367689403,608031.725061704,608031.725061704,608031.725061704,608031.725061704,NA,NA,NA,NA
253,5,514066.094333936,567785.657102805,590920.480507093,610021.945161186,629385.769793551,647578.331662936,663058.99040898,663058.99040898,663058.99040898,663058.99040898,NA,NA,NA,NA
254,5,630781.778504003,717738.702640429,757681.976129517,797469.088671428,829952.129231037,868306.197368654,898717.976422783,898717.976422783,898717.976422783,898717.976422783,NA,NA,NA,NA
255,5,415744.827250487,462089.430266312,487227.436199853,514337.395628962,546865.895453396,564705.483334885,593704.570285371,593704.570285371,593704.570285371,593704.570285371,NA,NA,NA,NA
256,5,756736.199214315,809886.306339244,851389.936244934,890064.378840737,933895.066902746,948408.878479048,968592.499147368,968592.499147368,968592.499147368,968592.499147368,NA,NA,NA,NA
257,5,552163.394335563,654729.249476827,702261.454494344,750040.953995338,783346.260367182,830391.519516638,865115.625657775,865115.625657775,865115.625657775,865115.625657775,NA,NA,NA,NA
258,5,487989.342605157,518268.451659036,539111.250064028,560494.252501642,580918.408362121,599918.93765377,615545.072437535,615545.072437535,615545.072437535,615545.072437535,NA,NA,NA,NA
259,5,402401.876148192,515377.091912864,562433.161528549,596151.873402603,628102.423757868,651485.908317208,670410.89189476,670410.89189476,670410.89189476,670410.89189476,NA,NA,NA,NA
260,5,451751.540873957,500639.290517693,535884.049333059,563028.877759582,589274.217198535,613688.042227575,647384.85376717,647384.85376717,647384.85376717,647384.85376717,NA,NA,NA,NA
261,5,429551.124061761,508953.330195376,548598.880697403,593521.387305872,618400.188266735,644360.976552178,671111.619867792,671111.619867792,671111.619867792,671111.619867792,NA,NA,NA,NA
262,5,505139.815376905,584325.736376185,626860.504730131,654029.875716783,682970.154419672,702254.51920461,735540.42734432,735540.42734432,735540.42734432,735540.42734432,NA,NA,NA,NA
263,5,429206.277828345,536605.260161095,607447.610443413,691661.338556482,727166.631287197,757538.244967588,812950.729529593,812950.729529593,812950.729529593,812950.729529593,NA,NA,NA,NA
264,5,346128.104274766,504342.958958916,551065.940878845,595449.956635225,640206.732635947,678307.790390876,702822.572707514,702822.572707514,702822.572707514,702822.572707514,NA,NA,NA,NA
265,5,566172.165550933,598906.83926996,647466.802202953,692736.356799718,720019.245835848,747451.864441075,762821.949366583,762821.949366583,762821.949366583,762821.949366583,NA,NA,NA,NA
266,5,466139.205533907,510950.269288852,535040.809771042,557806.405103517,574382.925548339,589657.929894717,604915.5002983,604915.5002983,604915.5002983,604915.5002983,NA,NA,NA,NA
267,5,519452.732512556,574426.374554512,606543.735219466,633795.95663454,659280.52693874,671211.68074556,688486.537102908,688486.537102908,688486.537102908,688486.537102908,NA,NA,NA,NA
268,5,257620.143904979,435066.464312746,498893.209115379,584765.627925418,668484.722063223,698412.246180151,761003.331897656,761003.331897656,761003.331897656,761003.331897656,NA,NA,NA,NA
269,5,457936.736521408,594560.002537857,631791.608082807,683715.09786665,718783.02263319,740508.857670825,770609.987251258,770609.987251258,770609.987251258,770609.987251258,NA,NA,NA,NA
270,5,823854.020505921,834877.236147337,842072.855551469,846945.363509623,853864.962245949,856422.635555263,859796.678070224,859796.678070224,859796.678070224,859796.678070224,NA,NA,NA,NA
271,5,459844.927253906,538714.174797507,579372.028644554,647315.714046218,712550.360786787,747377.048173994,768545.561792135,768545.561792135,768545.561792135,768545.561792135,NA,NA,NA,NA
272,5,504824.890200732,545445.90640073,563911.97751784,580289.986584146,600781.165703634,612015.511336057,622359.237517218,622359.237517218,622359.237517218,622359.237517218,NA,NA,NA,NA
273,5,668337.775022656,736878.303640005,790890.400490489,831084.025424578,868872.508000018,890177.882827044,918863.976316697,918863.976316697,918863.976316697,918863.976316697,NA,NA,NA,NA
274,5,613071.714096238,655270.687355479,683498.665131679,711716.383948487,730693.036236196,738810.401943523,751388.112690322,751388.112690322,751388.112690322,751388.112690322,NA,NA,NA,NA
275,6,903533.832660175,968896.917240355,995061.427273049,1018043.82325183,1038558.45225556,1050012.991536,1069061.27113847,1069061.27113847,1069061.27113847,NA,NA,NA,NA,NA
276,6,717780.95408412,827700.936239366,856953.488756225,892480.290383865,948289.069663691,969839.72446599,990510.458556112,990510.458556112,990510.458556112,NA,NA,NA,NA,NA
277,6,435064.580603249,480169.710414636,511696.746882779,550377.718813963,579906.524242296,600524.242883633,620131.819754458,620131.819754458,620131.819754458,NA,NA,NA,NA,NA
278,6,503657.731929768,588764.241825793,634928.342447212,682753.309280404,732084.849372361,750159.736447572,771067.206813226,771067.206813226,771067.206813226,NA,NA,NA,NA,NA
279,6,379957.11493845,438183.23206907,482401.350338371,535439.742236319,553987.21498232,579680.717154385,595317.375721923,595317.375721923,595317.375721923,NA,NA,NA,NA,NA
280,6,576719.604062904,705368.889363319,735247.029511128,792425.333134219,839549.87838089,896929.304730122,914332.491127329,914332.491127329,914332.491127329,NA,NA,NA,NA,NA
281,6,421874.832843473,559562.862496943,601864.484256845,642505.527594838,671341.284059323,701260.713880069,745438.209342428,745438.209342428,745438.209342428,NA,NA,NA,NA,NA
282,6,459489.411644164,616382.492490351,673245.330229056,738129.515233458,794809.973783423,837054.828998664,867142.358704111,867142.358704111,867142.358704111,NA,NA,NA,NA,NA
283,6,407076.378031154,551990.075897455,631089.000795295,702929.70895094,758791.028171429,802849.76617974,836205.195463238,836205.195463238,836205.195463238,NA,NA,NA,NA,NA
284,6,771867.324380343,809895.571504549,824477.881540715,842096.12269351,855727.469529356,869758.137845177,875611.709121656,875611.709121656,875611.709121656,NA,NA,NA,NA,NA
285,6,632584.907521433,698916.883743822,722232.240776486,745850.358334008,766913.333970584,778124.7339534,804888.57004333,804888.57004333,804888.57004333,NA,NA,NA,NA,NA
286,6,711557.675733498,741412.652026863,765014.421441419,781956.504710034,797380.188472621,811633.660716972,830990.392275303,830990.392275303,830990.392275303,NA,NA,NA,NA,NA
287,6,397673.334571749,444596.866422703,465614.835459741,501694.80804286,532607.622280212,542037.832722468,553537.258906204,553537.258906204,553537.258906204,NA,NA,NA,NA,NA
288,6,503033.324833661,555517.70350725,595827.426667906,628356.799065016,664701.593170052,696293.737565378,719560.618350625,719560.618350625,719560.618350625,NA,NA,NA,NA,NA
289,6,352975.024361058,451739.445117177,515118.571183813,561808.081536173,598676.060909322,636915.581111274,659081.39551208,659081.39551208,659081.39551208,NA,NA,NA,NA,NA
290,6,448266.960404637,530984.265716101,569511.901034325,607963.871081579,640633.70823835,668415.556060626,690525.437183262,690525.437183262,690525.437183262,NA,NA,NA,NA,NA
291,6,613383.025820073,661122.754520174,764561.123915622,821158.448294696,886702.416794777,947941.038588065,978571.108570138,978571.108570138,978571.108570138,NA,NA,NA,NA,NA
292,6,482936.85048815,542769.716686103,564730.825658379,594013.449219437,623992.57646881,650433.436773004,675965.260983907,675965.260983907,675965.260983907,NA,NA,NA,NA,NA
293,6,299825.823899489,396153.905232168,450808.450220738,495794.302475585,534559.845679094,576016.69530899,600862.820210306,600862.820210306,600862.820210306,NA,NA,NA,NA,NA
294,6,306922.7691893,396744.86476729,433019.389614785,510855.525013279,561396.636596085,587730.001694727,614659.458726571,614659.458726571,614659.458726571,NA,NA,NA,NA,NA
295,6,534516.874476659,564281.056315757,582333.64367704,630120.970104188,668343.866343184,699585.906270467,710535.313376731,710535.313376731,710535.313376731,NA,NA,NA,NA,NA
296,6,454673.565886505,574638.669717813,699575.981648223,800212.673322909,904160.018040423,963253.531405426,1009963.07986706,1009963.07986706,1009963.07986706,NA,NA,NA,NA,NA
297,6,691028.443798436,728755.896972975,734328.522710656,746108.762026464,759779.227094575,768119.40415107,781327.382743778,781327.382743778,781327.382743778,NA,NA,NA,NA,NA
298,6,826653.415753024,867655.846054238,886580.883034945,898702.455997906,911438.378721702,925313.647849947,933832.281263305,933832.281263305,933832.281263305,NA,NA,NA,NA,NA
299,6,721811.664964667,745823.780182551,781018.353089554,803862.111756553,814055.027871825,828070.737958595,838243.185704661,838243.185704661,838243.185704661,NA,NA,NA,NA,NA
